year,month,day,hour,generation,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,system size,normalized power
2022,6,27,2,0.0,17.9,17.9,13.2,73.99,0.0,0.0,None,0.0,0.0,9.0,4.3,76.2,1020.0,62.7,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,27,3,0.0,16.1,16.1,12.0,76.79,0.0,0.0,None,0.0,0.0,7.2,0.0,87.0,1020.3,30.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,27,4,0.0,16.9,16.9,14.0,83.03,0.0,0.0,None,0.0,0.0,7.6,4.7,81.9,1020.0,72.4,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,27,5,0.0,16.4,16.4,13.9,85.15,0.0,0.0,None,0.0,0.0,7.9,4.7,81.6,1020.0,16.3,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,0.0
2022,6,27,6,8.0,13.8,13.8,11.0,83.29,0.0,0.0,None,0.0,0.0,7.9,0.0,81.4,1020.7,48.9,10.0,12,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.009389671361502348
2022,6,27,7,37.0,18.2,18.2,14.7,80.03,0.0,0.0,None,0.0,0.0,7.9,4.3,82.0,1020.0,100.0,24.1,88,0.3,1,10,Overcast,cloudy,remote,864.0,0.04282407407407408
2022,6,27,8,125.0,20.4,20.4,15.2,72.07,0.0,0.0,None,0.0,0.0,9.0,4.7,82.1,1020.0,100.0,24.1,240,0.9,2,10,Overcast,cloudy,remote,864.0,0.14467592592592593
2022,6,27,9,312.0,23.1,23.1,12.0,49.78,0.0,0.0,None,0.0,0.0,12.2,6.8,82.0,1020.8,30.0,15.5,391,1.4,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.36619718309859156
2022,6,27,10,493.0,24.1,24.1,15.2,57.53,0.0,0.0,None,0.0,0.0,14.8,7.6,84.4,1021.0,98.5,24.1,535,1.9,5,10,Overcast,cloudy,remote,864.0,0.5706018518518519
2022,6,27,11,645.0,26.3,26.3,14.2,47.31,0.0,0.0,None,0.0,0.0,19.4,9.7,90.6,1021.0,31.5,24.1,681,2.5,7,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7465277777777778
2022,6,27,12,662.0,27.7,27.6,13.8,42.66,0.0,0.0,None,0.0,0.0,27.7,8.8,154.0,1020.1,30.0,32.2,793,2.9,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.7769953051643192
2022,6,27,13,458.0,28.6,28.0,13.0,38.24,0.0,0.0,None,0.0,0.0,31.3,15.8,117.4,1020.0,64.3,24.1,860,3.1,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5300925925925926
2022,6,27,14,629.0,29.3,28.5,12.6,35.78,0.0,0.0,None,0.0,0.0,31.3,15.8,113.6,1019.0,84.5,24.1,876,3.2,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7280092592592593
2022,6,27,15,412.0,29.8,29.0,12.8,35.23,0.0,0.0,None,0.0,0.0,32.4,12.8,129.0,1018.9,71.1,32.2,668,2.4,7,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.4835680751173709
2022,6,27,16,366.0,29.0,28.2,12.4,35.93,0.0,0.0,None,0.0,0.0,28.8,13.3,113.8,1019.0,97.0,24.1,645,2.3,6,10,Overcast,cloudy,remote,864.0,0.4236111111111111
2022,6,27,17,332.0,28.9,28.2,12.6,36.61,0.0,0.0,None,0.0,0.0,25.6,13.3,116.3,1019.0,92.8,24.1,302,1.1,3,10,Overcast,cloudy,remote,864.0,0.38425925925925924
2022,6,27,18,339.0,28.2,27.9,13.8,41.29,0.0,0.0,None,0.0,0.0,25.6,10.4,128.0,1018.5,76.6,32.2,164,0.6,2,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.397887323943662
2022,6,27,19,264.0,28.0,27.4,11.9,36.84,0.0,0.0,None,0.0,0.0,20.5,8.6,140.6,1018.0,72.7,24.1,199,0.7,2,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.3055555555555556
2022,6,27,20,117.0,27.0,26.9,13.0,41.99,0.0,0.0,None,0.0,0.0,16.6,5.8,142.6,1018.0,72.0,24.1,125,0.5,1,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.13541666666666666
2022,6,27,21,67.0,25.6,25.6,15.5,53.42,0.0,0.0,None,0.0,0.0,10.1,3.2,130.0,1018.6,71.1,15.5,59,0.2,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.07863849765258216
2022,6,27,22,10.0,23.6,23.6,16.2,63.21,0.0,0.0,None,0.0,0.0,6.8,2.5,157.8,1019.0,36.0,24.1,5,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.011574074074074073
2022,6,27,23,0.0,23.0,23.0,16.0,64.71,0.0,0.0,None,0.0,0.0,3.2,2.5,100.5,1019.0,99.4,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,28,0,0.0,21.0,21.0,15.1,68.96,0.0,0.0,None,0.0,0.0,7.6,3.2,110.0,1019.5,62.2,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,28,1,0.0,20.2,20.2,16.0,76.8,0.0,0.0,None,0.0,0.0,10.1,5.8,76.2,1019.0,100.0,24.1,0,0.0,0,3,Overcast,cloudy,remote,864.0,0.0
2022,6,28,2,0.0,19.8,19.8,15.2,74.8,0.0,0.0,None,0.0,0.0,10.1,5.4,99.4,1019.0,96.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,28,3,0.0,17.7,17.7,13.9,78.38,0.0,0.0,None,0.0,0.0,10.1,0.0,109.3,1019.4,51.1,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,28,4,0.0,19.7,19.7,15.8,78.21,0.0,0.0,None,0.0,0.0,10.4,5.4,102.9,1019.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,28,5,0.0,19.2,19.2,15.6,79.66,0.0,0.0,None,0.0,0.0,9.0,5.0,92.7,1019.0,77.8,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,28,6,7.0,16.8,16.8,14.4,85.52,0.0,0.0,None,0.0,0.0,8.3,1.6,110.0,1019.8,62.2,15.5,12,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.008215962441314555
2022,6,28,7,49.0,20.3,20.3,16.2,77.31,0.0,0.0,None,0.0,0.0,10.1,5.4,83.5,1019.0,77.2,24.1,106,0.4,1,3,Partially cloudy,partly-cloudy-day,remote,864.0,0.056712962962962965
2022,6,28,8,137.0,23.2,23.2,16.8,67.27,0.0,0.0,None,0.0,0.0,13.0,6.8,89.4,1019.0,81.4,24.1,222,0.8,2,3,Partially cloudy,partly-cloudy-day,remote,864.0,0.15856481481481483
2022,6,28,9,317.0,25.0,25.0,16.9,60.8,0.0,0.0,None,0.0,0.0,16.2,5.2,134.0,1018.9,30.0,15.5,387,1.4,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.3720657276995305
2022,6,28,10,491.0,27.7,28.1,16.5,50.51,0.0,0.0,None,0.0,0.0,20.5,10.4,106.3,1019.0,30.7,24.1,554,2.0,6,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5682870370370371
2022,6,28,11,638.0,29.6,28.9,13.5,37.29,0.0,0.0,None,0.0,0.0,23.0,11.9,110.6,1019.0,90.0,24.1,684,2.5,7,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7384259259259259
2022,6,28,12,698.0,30.0,29.9,15.6,41.89,0.0,0.0,None,0.0,0.0,24.8,12.4,148.0,1018.2,62.2,15.5,770,2.8,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8192488262910798
2022,6,28,13,630.0,31.0,29.9,12.3,31.82,0.0,0.0,None,0.0,0.0,30.6,15.1,115.5,1018.0,63.8,24.1,810,2.9,8,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7291666666666666
2022,6,28,14,730.0,32.0,30.5,10.9,27.4,0.0,0.0,None,0.0,0.0,29.5,13.7,130.1,1018.0,50.1,24.1,776,2.8,8,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8449074074074074
2022,6,28,15,517.0,31.3,30.8,14.5,36.22,0.0,0.0,None,0.0,0.0,27.7,10.8,143.0,1017.3,76.6,15.5,760,2.7,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.6068075117370892
2022,6,28,16,546.0,32.9,31.3,11.0,26.22,0.0,0.0,None,0.0,0.0,28.1,14.0,132.7,1017.0,21.6,24.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.6319444444444444
2022,6,28,17,610.0,32.9,31.3,10.6,25.53,0.0,0.0,None,0.0,0.0,27.4,12.2,137.7,1017.0,11.3,24.1,678,2.4,7,10,Clear,clear-day,remote,864.0,0.7060185185185185
2022,6,28,18,418.0,31.3,30.2,12.4,31.41,0.0,0.0,None,0.0,0.0,23.8,7.2,146.0,1016.5,46.6,15.5,541,1.9,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.49061032863849763
2022,6,28,19,266.0,31.9,30.2,9.6,25.27,0.0,0.0,None,0.0,0.0,17.3,8.3,148.5,1017.0,7.0,24.1,386,1.4,4,10,Clear,clear-day,remote,864.0,0.30787037037037035
2022,6,28,20,137.0,30.3,29.1,11.5,31.41,0.0,0.0,None,0.0,0.0,18.4,9.7,135.2,1017.0,20.5,24.1,228,0.8,2,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.15856481481481483
2022,6,28,21,41.0,27.7,27.5,13.6,42.04,0.0,0.0,None,0.0,0.0,17.6,3.6,80.0,1016.7,60.0,15.5,86,0.3,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.04812206572769953
2022,6,28,22,4.0,24.8,24.8,11.2,42.49,0.0,0.0,None,0.0,0.0,13.0,6.1,108.5,1017.0,80.5,24.1,6,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.004629629629629629
2022,6,28,23,0.0,23.3,23.3,11.0,45.89,0.0,0.0,None,0.0,0.0,10.4,5.4,92.7,1018.0,85.4,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,29,0,0.0,19.4,19.4,14.6,73.93,0.0,0.0,None,0.0,0.0,9.4,2.0,40.0,1018.4,40.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,29,1,0.0,21.6,21.6,11.5,52.6,0.0,0.0,None,0.0,0.0,9.4,5.4,95.3,1018.0,100.0,24.1,0,0.0,0,3,Overcast,cloudy,remote,864.0,0.0
2022,6,29,2,0.0,20.9,20.9,11.7,55.64,0.0,0.0,None,0.0,0.0,9.7,5.4,103.0,1018.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,29,3,0.0,17.4,17.4,14.1,81.09,0.0,0.0,None,0.0,0.0,9.7,4.0,260.0,1018.6,34.5,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,29,4,0.0,19.7,19.7,14.4,71.48,0.0,0.0,None,0.0,0.0,8.6,4.7,108.5,1018.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,29,5,0.0,20.1,20.1,14.5,70.18,0.0,0.0,None,0.0,0.0,8.3,4.7,126.9,1017.0,93.6,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,6,29,6,13.0,15.3,15.3,13.2,87.24,0.0,0.0,None,0.0,0.0,7.9,2.0,40.0,1018.1,71.1,15.5,12,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.015258215962441314
2022,6,29,7,35.0,21.7,21.7,15.2,66.54,0.0,0.0,None,0.0,0.0,7.6,4.0,138.7,1017.0,77.8,24.1,89,0.3,1,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.04050925925925926
2022,6,29,8,120.0,24.1,24.1,16.4,62.12,0.0,0.0,None,0.0,0.0,9.4,5.0,142.5,1017.0,94.8,24.1,230,0.8,2,10,Overcast,cloudy,remote,864.0,0.1388888888888889
2022,6,29,9,296.0,22.0,22.0,16.9,72.88,0.0,0.0,None,0.0,0.0,14.8,3.6,209.0,1017.1,48.9,15.5,410,1.5,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.3474178403755869
2022,6,29,10,474.0,28.2,28.1,14.9,44.28,0.0,0.0,None,0.0,0.0,17.3,8.6,179.7,1017.0,88.2,24.1,567,2.0,6,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5486111111111112
2022,6,29,11,632.0,30.6,29.9,14.0,36.37,0.0,0.0,None,0.0,0.0,19.8,9.7,184.5,1017.0,53.2,24.1,699,2.5,7,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7314814814814815
2022,6,29,12,742.0,29.8,29.6,15.0,40.54,0.0,0.0,None,0.0,0.0,22.0,7.2,187.0,1016.1,30.0,32.2,800,2.9,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8708920187793427
2022,6,29,13,728.0,32.0,30.6,11.6,28.7,0.0,0.0,None,0.0,0.0,21.6,9.4,182.1,1016.0,54.5,24.1,861,3.1,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8425925925925926
2022,6,29,14,721.0,33.3,31.7,11.0,25.63,0.0,0.0,None,0.0,0.0,18.4,9.0,157.5,1016.0,61.7,24.1,879,3.2,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8344907407407407
2022,6,29,15,757.0,32.2,31.2,12.9,30.9,0.0,0.0,None,0.0,0.0,19.4,7.2,238.0,1015.1,71.1,32.2,851,3.1,9,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8884976525821596
2022,6,29,16,738.0,33.9,32.4,11.6,25.79,0.0,0.0,None,0.0,0.0,15.5,7.2,193.9,1015.0,70.2,24.1,783,2.8,8,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8541666666666666
2022,6,29,17,627.0,33.8,32.4,11.9,26.46,0.0,0.0,None,0.0,0.0,15.1,5.0,174.5,1014.0,42.8,24.1,674,2.4,7,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7256944444444444
2022,6,29,18,433.0,32.8,32.2,14.3,32.79,0.0,0.0,None,0.0,0.0,11.9,5.6,204.0,1013.2,35.5,32.2,536,1.9,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.5082159624413145
2022,6,29,19,280.0,33.0,31.7,12.0,27.85,0.0,0.0,None,0.0,0.0,8.3,2.2,137.9,1013.0,19.7,24.1,382,1.4,4,30,Clear,clear-day,remote,864.0,0.32407407407407407
2022,6,29,20,105.0,31.8,30.7,12.8,31.41,0.0,0.0,None,0.0,0.0,6.5,3.2,93.6,1014.0,11.2,24.1,225,0.8,2,60,Clear,clear-day,remote,864.0,0.12152777777777778
2022,6,29,21,24.0,29.0,29.5,17.0,48.42,0.0,0.0,None,0.0,0.0,6.5,0.0,82.6,1013.1,35.5,15.5,85,0.3,1,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.028169014084507043
2022,6,29,22,1.0,25.8,25.8,16.0,54.72,0.0,0.0,None,0.0,0.0,6.5,4.3,70.2,1014.0,0.0,24.1,6,0.0,0,10,Clear,clear-night,remote,864.0,0.0011574074074074073
2022,6,29,23,0.0,23.8,23.8,15.8,60.88,0.0,0.0,None,0.0,0.0,7.9,5.0,60.7,1014.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,0.0
2022,6,30,0,0.0,21.5,21.5,18.4,82.76,0.0,0.0,None,0.0,0.0,9.0,0.0,71.3,1014.8,30.0,10.0,0,0.0,0,3,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,30,1,0.0,22.3,22.3,14.0,59.36,0.0,0.0,None,0.0,0.0,10.4,6.1,84.6,1014.0,0.0,24.1,0,0.0,0,5,Clear,clear-night,remote,864.0,0.0
2022,6,30,2,0.0,21.6,21.6,13.8,61.16,0.0,0.0,None,0.0,0.0,10.4,5.8,81.1,1014.0,3.5,24.1,0,0.0,0,5,Clear,clear-night,remote,864.0,0.0
2022,6,30,3,0.0,19.0,19.0,17.0,88.19,0.0,0.0,None,0.0,0.0,10.4,0.0,82.0,1014.5,30.0,10.0,0,0.0,0,5,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,6,30,4,0.0,20.0,20.0,15.7,76.28,0.0,0.0,None,0.0,0.0,7.2,3.6,67.0,1014.0,66.7,24.1,0,0.0,0,5,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,30,5,0.0,19.5,19.5,15.7,78.69,0.0,0.0,None,0.0,0.0,6.1,4.0,71.0,1014.0,23.1,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,6,30,6,8.0,17.6,17.6,16.2,91.13,0.0,0.0,None,0.0,0.0,7.6,0.0,68.4,1014.5,35.5,10.0,12,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.009389671361502348
2022,6,30,7,65.0,20.7,20.7,17.0,79.36,0.0,0.0,None,0.0,0.0,7.9,4.3,68.9,1014.0,82.6,24.1,106,0.4,1,3,Partially cloudy,partly-cloudy-day,remote,864.0,0.07523148148148148
2022,6,30,8,163.0,23.5,23.5,17.5,69.06,0.0,0.0,None,0.0,0.0,10.1,5.0,74.0,1014.0,100.0,24.1,251,0.9,3,3,Overcast,cloudy,remote,864.0,0.1886574074074074
2022,6,30,9,332.0,27.4,28.3,17.7,55.5,0.0,0.0,None,0.0,0.0,13.3,3.6,212.0,1013.8,34.5,15.5,409,1.5,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.38967136150234744
2022,6,30,10,468.0,28.2,29.1,18.2,54.62,0.0,0.0,None,0.0,0.0,15.1,7.6,70.2,1015.0,71.9,24.1,555,2.0,6,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.5416666666666666
2022,6,30,11,619.0,30.4,30.7,17.0,44.59,0.0,0.0,None,0.0,0.0,20.9,10.4,66.4,1015.0,19.6,24.1,627,2.3,6,30,Clear,clear-day,remote,864.0,0.7164351851851852
2022,6,30,12,730.0,32.3,32.0,15.3,35.92,0.0,0.0,None,0.0,0.0,25.6,9.2,99.0,1013.8,40.0,15.5,779,2.8,8,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.8568075117370892
2022,6,30,13,759.0,33.7,32.9,13.9,30.32,0.0,0.0,None,0.0,0.0,26.3,13.3,76.3,1014.0,43.9,24.1,853,3.1,9,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.8784722222222222
2022,6,30,14,779.0,33.8,32.9,13.6,29.57,0.1,100.0,rain,0.0,0.0,28.8,13.3,85.7,1014.0,32.8,24.1,867,3.1,9,30,"Rain, Partially cloudy",rain,remote,864.0,0.9016203703703703
2022,6,30,15,536.0,33.2,32.7,14.7,32.68,0.0,0.0,None,0.0,0.0,26.3,7.2,93.0,1013.1,55.5,32.2,798,2.9,8,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.6291079812206573
2022,6,30,16,586.0,33.7,33.3,15.2,32.98,0.0,0.0,None,0.0,0.0,29.5,15.1,71.3,1013.0,89.1,24.1,764,2.8,8,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.6782407407407407
2022,6,30,17,583.0,33.2,32.7,14.9,33.27,0.1,100.0,rain,0.0,0.0,29.5,12.2,75.5,1013.0,100.0,24.1,668,2.4,7,30,"Rain, Overcast",rain,remote,864.0,0.6747685185185185
2022,6,30,18,452.0,33.1,32.7,15.2,34.18,0.0,0.0,None,0.0,0.0,23.8,10.8,117.0,1012.5,40.0,32.2,531,1.9,5,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.5305164319248826
2022,6,30,19,268.0,32.1,31.4,14.3,34.05,0.0,0.0,None,0.0,0.0,19.4,9.4,91.7,1013.0,91.3,24.1,375,1.3,4,60,Overcast,cloudy,remote,864.0,0.3101851851851852
2022,6,30,20,103.0,31.1,30.6,14.8,37.23,0.0,0.0,None,0.0,0.0,17.3,7.2,76.6,1014.0,100.0,24.1,190,0.7,2,60,Overcast,cloudy,remote,864.0,0.11921296296296297
2022,6,30,21,29.0,29.4,30.1,17.6,49.11,0.0,0.0,None,0.0,0.0,13.0,5.2,93.0,1013.3,30.0,15.5,81,0.3,1,60,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.03403755868544601
2022,6,30,22,3.0,26.8,27.3,16.2,52.24,0.0,0.0,None,0.0,0.0,15.1,8.6,76.1,1015.0,100.0,24.1,5,0.0,0,30,Overcast,cloudy,remote,864.0,0.003472222222222222
2022,6,30,23,0.0,25.9,25.9,15.9,54.05,0.0,0.0,None,0.0,0.0,23.4,13.0,91.3,1015.0,100.0,24.1,0,0.0,0,30,Overcast,cloudy,remote,864.0,0.0
2022,7,1,0,0.0,24.3,24.3,17.5,65.76,0.0,0.0,None,0.0,0.0,24.8,8.8,82.0,1014.4,100.0,10.0,0,0.0,0,3,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,7,1,1,0.0,24.1,24.1,16.6,62.92,0.0,0.0,None,0.0,0.0,24.1,13.3,98.7,1015.0,100.0,24.1,0,0.0,0,3,Overcast,cloudy,remote,864.0,0.0
2022,7,1,2,0.0,23.1,23.1,16.9,68.11,0.0,0.0,None,0.0,0.0,23.8,11.2,97.6,1015.0,100.0,24.1,0,0.0,0,3,Overcast,cloudy,remote,864.0,0.0
2022,7,1,3,0.0,21.6,21.6,16.7,73.58,0.0,0.0,None,0.0,0.0,20.2,3.6,69.0,1015.4,13.6,10.0,0,0.0,0,5,Clear,clear-night,33177099999.3339,852.0,0.0
2022,7,1,4,0.0,21.1,21.1,17.3,78.91,0.0,0.0,None,0.0,0.0,19.1,10.8,100.8,1015.0,32.6,24.1,0,0.0,0,5,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,7,1,5,0.0,20.7,20.7,17.4,81.39,0.0,0.0,None,0.0,0.0,19.1,10.4,98.7,1016.0,40.4,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,7,1,6,7.0,20.3,20.3,16.9,80.71,0.0,0.0,None,0.0,0.0,18.7,3.6,67.0,1015.5,40.0,15.5,11,0.0,0,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.008215962441314555
2022,7,1,7,39.0,21.4,21.4,17.9,80.46,0.0,0.0,None,0.0,0.0,19.4,10.8,95.6,1016.0,6.1,24.1,104,0.4,1,10,Clear,clear-day,remote,864.0,0.04513888888888889
2022,7,1,8,121.0,23.3,23.3,18.3,73.5,0.0,0.0,None,0.0,0.0,22.0,11.5,101.9,1016.0,30.1,24.1,248,0.9,2,3,Partially cloudy,partly-cloudy-day,remote,864.0,0.1400462962962963
2022,7,1,9,289.0,26.0,26.0,17.4,59.07,0.0,0.0,None,0.0,0.0,23.0,12.0,128.0,1015.5,46.6,15.5,408,1.5,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.3392018779342723
2022,7,1,10,459.0,27.2,28.1,18.3,58.27,0.0,0.0,None,0.0,0.0,23.0,11.9,114.7,1016.0,2.3,24.1,561,2.0,6,10,Clear,clear-day,remote,864.0,0.53125
2022,7,1,11,601.0,29.1,30.0,18.2,51.84,0.0,0.0,None,0.0,0.0,24.5,12.6,118.4,1016.0,9.0,24.1,695,2.5,7,10,Clear,clear-day,remote,864.0,0.6956018518518519
2022,7,1,12,681.0,30.6,30.3,15.0,38.85,0.0,0.0,None,0.0,0.0,27.0,14.8,93.0,1014.9,62.2,32.2,798,2.9,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.7992957746478874
2022,7,1,13,655.0,31.2,31.2,16.2,40.49,0.0,0.0,None,0.0,0.0,27.7,14.4,122.8,1015.0,62.3,24.1,862,3.1,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7581018518518519
2022,7,1,14,539.0,32.0,31.6,15.2,36.29,0.0,0.0,None,0.0,0.0,28.1,14.0,124.7,1015.0,66.2,24.1,881,3.2,9,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.6238425925925926
2022,7,1,15,451.0,32.3,32.1,15.7,37.01,0.0,0.0,None,0.0,0.0,28.1,16.0,118.0,1013.8,51.1,32.2,838,3.0,8,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.5293427230046949
2022,7,1,16,583.0,32.5,31.9,14.7,34.16,0.0,0.0,None,0.0,0.0,28.8,14.8,110.8,1015.0,67.6,24.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.6747685185185185
2022,7,1,17,466.0,32.3,31.7,14.7,34.55,0.0,0.0,None,0.0,0.0,29.2,14.8,109.4,1014.0,59.2,24.1,672,2.4,7,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5393518518518519
2022,7,1,18,398.0,32.2,32.2,16.3,38.53,0.0,0.0,None,0.0,0.0,28.8,12.4,124.0,1013.1,40.0,32.2,520,1.9,5,30,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.4671361502347418
2022,7,1,19,257.0,31.2,30.9,15.4,38.47,0.0,0.0,None,0.0,0.0,28.8,15.5,117.3,1014.0,91.5,24.1,339,1.2,3,30,Overcast,cloudy,remote,864.0,0.2974537037037037
2022,7,1,20,103.0,30.5,30.1,15.0,39.02,0.0,0.0,None,0.0,0.0,28.8,13.3,115.6,1015.0,30.8,24.1,216,0.8,2,30,Partially cloudy,partly-cloudy-day,remote,864.0,0.11921296296296297
2022,7,1,21,31.0,29.0,29.0,15.6,44.26,0.0,0.0,None,0.0,0.0,24.5,10.8,103.0,1013.8,40.0,15.5,83,0.3,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.036384976525821594
2022,7,1,22,1.0,26.1,26.1,15.9,53.41,0.0,0.0,None,0.0,0.0,19.8,11.2,95.9,1015.0,8.0,24.1,5,0.0,0,10,Clear,clear-night,remote,864.0,0.0011574074074074073
2022,7,1,23,0.0,24.9,24.9,15.5,55.91,0.0,0.0,None,0.0,0.0,22.7,12.6,99.6,1015.0,37.9,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,7,2,0,0.0,25.6,25.6,15.0,52.09,0.0,0.0,None,0.0,0.0,23.8,10.8,109.0,1014.8,30.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,7,2,1,0.0,23.3,23.3,15.3,60.76,0.0,0.0,None,0.0,0.0,24.1,13.3,101.1,1016.0,27.8,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,7,2,2,0.0,22.6,22.6,15.1,62.58,0.0,0.0,None,0.0,0.0,24.1,13.0,102.3,1016.0,44.7,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,7,2,3,0.0,23.0,23.0,14.6,58.99,0.0,0.0,None,0.0,0.0,23.8,8.8,77.0,1015.4,40.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
